Response ID,Date started,Date last action," [Yes, I have read the privacy policy and agree./ Ja, ich habe die Datenschutzerklärung gelesen und stimme zu.]",What is your current position?,What is your current position? [Other],What is your primary area of study?,What is your primary area of study? [Other],Do you think there is a reproducibility crisis in your field of research?,Do you think there is a reproducibility crisis in your field of research? [Other],"In your experience, what are the factors leading to poor reproducibility? [Lack of sufficient metadata regarding the experiment (e.g. culturing conditions, environmental conditions, software version)]","In your experience, what are the factors leading to poor reproducibility? [Lack of data that is publicly available for use (e.g. code, methods, results)]","In your experience, what are the factors leading to poor reproducibility? [Lack of complete information in the Methods/Standard Operating Procedures/Protocols]","In your experience, what are the factors leading to poor reproducibility? [Poor experimental design]","In your experience, what are the factors leading to poor reproducibility? [Lack of resources like equipments/devices in your workplace]","In your experience, what are the factors leading to poor reproducibility? [Lack of the information related to the settings used in original experiment (eg. Experiment Setup, Instrument Settings)]","In your experience, what are the factors leading to poor reproducibility? [Difficulty in understanding laboratory notebook records]","In your experience, what are the factors leading to poor reproducibility? [Pressure to publish]","In your experience, what are the factors leading to poor reproducibility? [Lack of knowledge or training on reproducible research practices]","In your experience, what are the factors leading to poor reproducibility? [Lack of time to follow reproducible research practices]","In your experience, what are the factors leading to poor reproducibility? [Data privacy (e.g. Data sharing with third parties)]","In your experience, what are the factors leading to poor reproducibility? [Other]",How easy would it be for you to find all the experimental data related to your own project in order to reproduce the results at a later point in time (e.g. 6 months after the original experiment)? [Input Data],How easy would it be for you to find all the experimental data related to your own project in order to reproduce the results at a later point in time (e.g. 6 months after the original experiment)? [Metadata about the methods],How easy would it be for you to find all the experimental data related to your own project in order to reproduce the results at a later point in time (e.g. 6 months after the original experiment)? [Metadata about the steps],How easy would it be for you to find all the experimental data related to your own project in order to reproduce the results at a later point in time (e.g. 6 months after the original experiment)? [Metadata about the experimental setup],How easy would it be for you to find all the experimental data related to your own project in order to reproduce the results at a later point in time (e.g. 6 months after the original experiment)? [Results],How easy would it be for a newcomer in your workplace to find all the experimental data related to your project/experiment without any/limited instructions from you? [Input Data],How easy would it be for a newcomer in your workplace to find all the experimental data related to your project/experiment without any/limited instructions from you? [Metadata about the methods],How easy would it be for a newcomer in your workplace to find all the experimental data related to your project/experiment without any/limited instructions from you? [Metadata about the steps],How easy would it be for a newcomer in your workplace to find all the experimental data related to your project/experiment without any/limited instructions from you? [Metadata about the experimental setup],How easy would it be for a newcomer in your workplace to find all the experimental data related to your project/experiment without any/limited instructions from you? [Results],Have you ever been unable to reproduce published results of others?,Has anybody contacted you that they have a problem in reproducing your published results?,Do you repeat your experiments to verify the results?,What is your opinion on sharing experimental data? [Raw Data],What is your opinion on sharing experimental data? [Processed Data],What is your opinion on sharing experimental data? [Negative Results],What is your opinion on sharing experimental data? [Measurements],What is your opinion on sharing experimental data? [Scripts/Code/Program],What is your opinion on sharing experimental data? [Image Annotations],What is your opinion on sharing experimental data? [Text Annotations],What is your opinion on sharing metadata regarding experimental requirements? [Experiment Materials],What is your opinion on sharing metadata regarding experimental requirements? [Instruments/Devices Used],What is your opinion on sharing metadata regarding settings? [Instrument Settings],What is your opinion on sharing metadata regarding settings? [Experiment Environment Conditions],What is your opinion on sharing metadata regarding settings? [Publications used],"What is your opinion on knowing the names and contacts of people/organizations who are involved directly (eg. Experimenter, Supervisor) or indirectly  (eg. Manufacturer, Distributor) in your experiment and their roles? [Names of people who are directly involved]","What is your opinion on knowing the names and contacts of people/organizations who are involved directly (eg. Experimenter, Supervisor) or indirectly  (eg. Manufacturer, Distributor) in your experiment and their roles? [Contacts of people who are directly involved]","What is your opinion on knowing the names and contacts of people/organizations who are involved directly (eg. Experimenter, Supervisor) or indirectly  (eg. Manufacturer, Distributor) in your experiment and their roles? [Roles of people who are directly involved]","What is your opinion on knowing the names and contacts of people/organizations who are involved directly (eg. Experimenter, Supervisor) or indirectly  (eg. Manufacturer, Distributor) in your experiment and their roles? [Names of people who are indirectly involved]","What is your opinion on knowing the names and contacts of people/organizations who are involved directly (eg. Experimenter, Supervisor) or indirectly  (eg. Manufacturer, Distributor) in your experiment and their roles? [Contacts of people who are indirectly involved]","What is your opinion on knowing the names and contacts of people/organizations who are involved directly (eg. Experimenter, Supervisor) or indirectly  (eg. Manufacturer, Distributor) in your experiment and their roles? [Roles of people who are indirectly involved]","What is your opinion on sharing metadata regarding time, duration, and the location of experiments? [Date]","What is your opinion on sharing metadata regarding time, duration, and the location of experiments? [Time]","What is your opinion on sharing metadata regarding time, duration, and the location of experiments? [Duration]","What is your opinion on sharing metadata regarding time, duration, and the location of experiments? [Location]",What is your opinion on sharing metadata regarding software used? [Software Parameters],What is your opinion on sharing metadata regarding software used? [Software Version],What is your opinion on sharing metadata regarding software used? [Software License],What is your opinion on sharing metadata regarding software used? [Scripts/Code/Program],What is your opinion on sharing metadata regarding all the steps and plans? [Laboratory Protocols],What is your opinion on sharing metadata regarding all the steps and plans? [Methods],What is your opinion on sharing metadata regarding all the steps and plans? [Activities/Steps],What is your opinion on sharing metadata regarding all the steps and plans? [Order of Activities/Steps],What is your opinion on sharing metadata regarding all the steps and plans? [Validation Methods],What is your opinion on sharing metadata regarding all the steps and plans? [Quality Control Methods],What is your opinion on sharing the intermediate and final results of each trial of your experiments? [Final Results],What is your opinion on sharing the intermediate and final results of each trial of your experiments? [Intermediate Results],Please let us know what else should be shared when publishing experimental results.,What kind of data do you work primarily with? [Images],"What kind of data do you work primarily with? [Multimedia files (Video, Audio)]",What kind of data do you work primarily with? [Measurements],What kind of data do you work primarily with? [Graphs],What kind of data do you work primarily with? [Tabular],What kind of data do you work primarily with? [Other],Where do you store your experimental data files? [Personal Devices (eg. Computer)],Where do you store your experimental data files? [Local Server provided at your workplace],"Where do you store your experimental data files? [Removable Storage Device (eg. USB, Harddisk, CD Drive)]","Where do you store your experimental data files? [Version Controlled Repositories (eg. Github, GitLab, Figshare, Zenodo etc.)]",Where do you store your experimental data files? [Data Management Platforms],Where do you store your experimental data files? [Other],"Where do you save your experimental metadata like descriptions of experiment, methods, samples used? [Hand written Lab Notebooks]","Where do you save your experimental metadata like descriptions of experiment, methods, samples used? [Electronic Notebooks]","Where do you save your experimental metadata like descriptions of experiment, methods, samples used? [Data Management Platforms]","Where do you save your experimental metadata like descriptions of experiment, methods, samples used? [Other]",Do you write scripts or program to perform data analysis at any stage in your experimental workflow?,"Have you heard about the FAIR (Findable, Accessible, Interoperable, Reusable) principles?","Does your research follow the FAIR (Findable, Accessible, Interoperable, Reusable) principles? [Findable]","Does your research follow the FAIR (Findable, Accessible, Interoperable, Reusable) principles? [Accessible]","Does your research follow the FAIR (Findable, Accessible, Interoperable, Reusable) principles? [Interoperable]","Does your research follow the FAIR (Findable, Accessible, Interoperable, Reusable) principles? [Reusable]",Please feel free to provide comments regarding what you think is important to enable understandability and reproducibility of scientific experiments in your field of research.,Total time
128,2019-04-12 13:04:04,2019-04-12 13:14:13,Yes,Other,Publisher,Physics,,Yes,,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,,Neither Easy nor difficult,Neither Easy nor difficult,Neither Easy nor difficult,Neither Easy nor difficult,Neither Easy nor difficult,Difficult,Difficult,Difficult,Difficult,Difficult,Yes,Yes,No,Very Important,Absolutely Essential,Little Importance,Average Importance,Absolutely Essential,Average Importance,Average Importance,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Average Importance,Average Importance,Average Importance,Average Importance,Average Importance,Little Importance,Little Importance,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Average Importance,Average Importance,Little Importance,Average Importance,Very Important,Very Important,Very Important,Average Importance,URL/DOI Links to data in curated repositories; data availability statement,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,612.51
129,2019-04-12 14:11:30,2019-04-12 14:28:07,Yes,Professor,,Other,Engineering,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,intrinsic uncertainty,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,Difficult,Difficult,Difficult,Difficult,Difficult,Never tried to reproduce others published results,No,Yes,Absolutely Essential,Average Importance,Very Important,Absolutely Essential,Absolutely Essential,Average Importance,Average Importance,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Not Important At All,Absolutely Essential,Absolutely Essential,Absolutely Essential,Not Important At All,Not Important At All,Not Important At All,Not applicable,Not applicable,Not applicable,Not applicable,Absolutely Essential,Absolutely Essential,Not applicable,Not applicable,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Not applicable,Not applicable,,Yes,Yes,Yes,No,No,,Yes,Yes,Yes,No,Yes,,Primary Source,Secondary Source,Primary Source,,Yes,Yes,Always,Always,Always,Always,,1000.28
130,2019-04-12 16:55:21,2019-04-12 17:05:00,Yes,Other,Research Software Engineer,Biology(other),,Yes,,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,,Easy,Neither Easy nor difficult,Easy,,Very Easy,Very difficult,Very difficult,Very difficult,Very difficult,Very difficult,Yes,No,Sometimes,Very Important,Average Importance,Very Important,Average Importance,Absolutely Essential,,,Absolutely Essential,Absolutely Essential,Very Important,Very Important,Very Important,Average Importance,Average Importance,Average Importance,Little Importance,Little Importance,Little Importance,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Very Important,Absolutely Essential,Very Important,Very Important,Very Important,Very Important,Very Important,Average Importance,"Computational environment needs to be fully specified, including OS and any software dependencies",No,No,No,No,Yes,,Yes,Yes,No,Yes,Yes,,,Primary Source,Primary Source,,Yes,Yes,Always,Always,Always,Always,"Follow community/domain conventions. Eg when scripting in a particular language, follow software engineering conventions of that particular language to package up code.",581.82
131,2019-04-13 22:31:08,2019-04-13 22:36:36,Yes,Professor,,Biology(other),,Other,maybe,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,,Easy,Neither Easy nor difficult,Neither Easy nor difficult,Neither Easy nor difficult,Easy,Neither Easy nor difficult,Difficult,Difficult,Difficult,Neither Easy nor difficult,No,No,Sometimes,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Very Important,Very Important,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Very Important,Very Important,Very Important,Average Importance,Average Importance,Average Importance,Average Importance,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Very Important,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,,Yes,No,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,No,,Secondary Source,Secondary Source,Primary Source,Primary Source,Yes,Yes,Always,Always,Often,Always,,331.83
132,2019-04-15 07:07:20,2019-04-15 07:16:55,Yes,Other,librarian,Other,information science,Yes,,Yes,Yes,Yes,No,No,No,No,No,No,No,No,"standardised format for article, preventing suffisiant details to be included",Difficult,Neither Easy nor difficult,Neither Easy nor difficult,Difficult,Easy,Easy,Difficult,Difficult,Difficult,Difficult,Never tried to reproduce others published results,No,Sometimes,Not applicable,Not applicable,Very Important,Not applicable,Very Important,Not applicable,Not applicable,Absolutely Essential,Absolutely Essential,Not applicable,Not applicable,Very Important,Absolutely Essential,Average Importance,Average Importance,Little Importance,Little Importance,Little Importance,Average Importance,Average Importance,Little Importance,Little Importance,Not applicable,Not applicable,Not applicable,Average Importance,Not applicable,Absolutely Essential,Absolutely Essential,Absolutely Essential,Very Important,Very Important,Very Important,Very Important,,No,No,No,No,Yes,,Yes,Yes,No,No,Yes,,Secondary Source,Secondary Source,Secondary Source,Primary Source,Yes,Yes,Often,Often,Often,Often,,578.67
134,2019-04-15 11:17:35,2019-04-15 11:19:39,Yes,Junior Research Group Leader/ Junior Professor,,Other,Design,No,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Neither Easy nor difficult,Neither Easy nor difficult,Neither Easy nor difficult,Neither Easy nor difficult,Neither Easy nor difficult,Neither Easy nor difficult,Easy,Difficult,Neither Easy nor difficult,Very Easy,No,No,Sometimes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,125.85
135,2019-04-15 11:42:36,2019-04-15 11:46:58,Yes,Research Associate,,Biology(other),,Yes,,Yes,Yes,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,126.4
138,2019-04-15 12:28:07,2019-04-15 12:29:34,Yes,PhD Student,,Computer Science,,Yes,,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,88.22
139,2019-04-15 12:40:20,2019-04-15 12:43:45,Yes,Other,Researcher,Other,Behavioural science,Other,It rather goes with the territory: humans are unpredicatable,No,No,No,No,No,No,No,No,No,No,No,lack of funding,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,Neither Easy nor difficult,Easy,Easy,Easy,Easy,Never tried to reproduce others published results,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,207.73
140,2019-04-15 15:08:08,2019-04-15 15:11:38,Yes,Other,Librarian (Research Support),Other,N/A,Yes,,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,,Neither Easy nor difficult,Neither Easy nor difficult,Neither Easy nor difficult,Neither Easy nor difficult,Neither Easy nor difficult,Neither Easy nor difficult,Neither Easy nor difficult,Neither Easy nor difficult,Neither Easy nor difficult,Neither Easy nor difficult,Never tried to reproduce others published results,No,Sometimes,Average Importance,Absolutely Essential,Very Important,Very Important,Absolutely Essential,Little Importance,Little Importance,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Average Importance,Average Importance,Average Importance,Little Importance,Little Importance,Little Importance,Little Importance,Average Importance,Average Importance,Very Important,Very Important,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Very Important,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Very Important,,No,Yes,No,No,No,,Yes,Yes,Yes,No,No,,Primary Source,Secondary Source,Other,Other,No,Yes,Often,Often,Often,Often,,213.83
141,2019-04-15 15:15:30,2019-04-15 15:22:01,Yes,PhD Student,,Other,Psychology ,Yes,,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,,Easy,Difficult,Difficult,Difficult,Very Easy,Neither Easy nor difficult,Very difficult,Very difficult,Very difficult,Easy,Yes,No,Sometimes,Very Important,Absolutely Essential,Absolutely Essential,Very Important,Absolutely Essential,Not applicable,Not applicable,Absolutely Essential,Absolutely Essential,Not applicable,Not applicable,Not applicable,Not applicable,Absolutely Essential,Very Important,Average Importance,Not applicable,Not applicable,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Average Importance,Absolutely Essential,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Absolutely Essential,Average Importance,,No,Yes,No,No,Yes,,Yes,No,Yes,No,Yes,,Primary Source,Primary Source,Primary Source,Primary Source,Yes,Yes,Always,Always,Always,Always,,392.84
142,2019-04-15 15:20:03,2019-04-15 15:26:26,Yes,Research Associate,,Biology(other),,No,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Very Easy,Very Easy,Neither Easy nor difficult,Neither Easy nor difficult,Very Easy,Easy,Neither Easy nor difficult,Difficult,Difficult,Easy,Never tried to reproduce others published results,No,No,Little Importance,Very Important,Very Important,Average Importance,Very Important,Little Importance,Little Importance,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Little Importance,Average Importance,Little Importance,Not Important At All,Little Importance,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Little Importance,Very Important,Very Important,Absolutely Essential,Very Important,Very Important,Very Important,Average Importance,,,,No,Yes,No,No,Yes,Model output,Yes,Yes,No,Yes,No,,Primary Source,Other,Other,Secondary Source,Yes,Yes,Often,Often,Sometimes,Often,,386.3
143,2019-04-15 15:24:02,2019-04-15 15:29:54,Yes,PhD Student,,Neuroscience,,No,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Easy,Easy,Easy,Neither Easy nor difficult,Very Easy,Easy,Difficult,Neither Easy nor difficult,Easy,Easy,Never tried to reproduce others published results,No,Sometimes,Very Important,Absolutely Essential,Very Important,Very Important,Absolutely Essential,Average Importance,Average Importance,Very Important,Average Importance,Average Importance,Very Important,Little Importance,Average Importance,Average Importance,Little Importance,Average Importance,Average Importance,Little Importance,Average Importance,Average Importance,Average Importance,Average Importance,Very Important,Very Important,Average Importance,Absolutely Essential,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Absolutely Essential,Average Importance,,Yes,Yes,No,No,No,,Yes,No,Yes,No,No,"Cloud storage (eg. Google Drive, DropBox, etc.)",Primary Source,Secondary Source,Secondary Source,Other,Sometimes,Yes,Sometimes,Sometimes,Always,Always,,354.08
144,2019-04-15 22:34:32,2019-04-15 22:48:06,Yes,Professor,,Environmental Sciences,,No,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Yes,No,Yes,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,,Yes,No,Yes,Yes,Yes,,No,Yes,No,Yes,Yes,,Primary Source,Primary Source,Primary Source,,No,Yes,Often,Often,Often,Often,,817.61
145,2019-04-16 06:46:00,2019-04-16 06:55:37,Yes,Data Manager,,Environmental Sciences,,No,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Easy,Neither Easy nor difficult,Neither Easy nor difficult,Difficult,Easy,Easy,Neither Easy nor difficult,Neither Easy nor difficult,Very difficult,Easy,Never tried to reproduce others published results,No,No,Very Important,Average Importance,Not Important At All,Average Importance,Absolutely Essential,Very Important,Very Important,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Average Importance,Very Important,Very Important,Very Important,Average Importance,Little Importance,Average Importance,Very Important,Little Importance,Average Importance,Average Importance,Very Important,Average Importance,Little Importance,Absolutely Essential,Average Importance,Very Important,Very Important,Very Important,Average Importance,Average Importance,Average Importance,Little Importance,,Yes,No,Yes,No,Yes,geo-data,Yes,No,No,No,Yes,,Primary Source,Secondary Source,Secondary Source,,No,Yes,Always,Always,Often,Often,,579.37
146,2019-04-17 07:45:09,2019-04-17 08:01:51,Yes,PhD Student,,Computer Science,,Yes,,No,Yes,No,No,No,Yes,No,No,No,No,Yes,,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,Easy,Neither Easy nor difficult,Neither Easy nor difficult,Neither Easy nor difficult,Easy,Never tried to reproduce others published results,No,Yes,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,,,Very Important,Very Important,Average Importance,Average Importance,Very Important,Little Importance,Little Importance,,Little Importance,Little Importance,Little Importance,Very Important,Very Important,Absolutely Essential,Very Important,Average Importance,Absolutely Essential,Average Importance,Very Important,Very Important,Very Important,Absolutely Essential,Absolutely Essential,Absolutely Essential,Little Importance,,No,No,No,No,Yes,Text,Yes,Yes,Yes,Yes,No,,Other,Other,Other,,Yes,Yes,Often,Often,Often,Often,,999.77
147,2019-04-17 12:05:05,2019-04-17 12:07:11,Yes,PhD Student,,Computer Science,,Yes,,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,129.36
148,2019-04-17 08:36:55,2019-04-17 08:39:40,Yes,PhD Student,,Computer Science,,Yes,,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,,Easy,Neither Easy nor difficult,Difficult,Difficult,Very Easy,Easy,Difficult,Difficult,Difficult,Easy,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,167.54
149,2019-04-17 08:40:34,2019-04-17 08:44:52,Yes,PhD Student,,Computer Science,,Yes,,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,,Easy,Neither Easy nor difficult,Neither Easy nor difficult,Neither Easy nor difficult,Easy,Easy,Difficult,Difficult,Difficult,Easy,Yes,Yes,Yes,Very Important,Very Important,Very Important,Very Important,Absolutely Essential,Absolutely Essential,Absolutely Essential,Very Important,Very Important,Very Important,Very Important,Very Important,Average Importance,Very Important,Very Important,Little Importance,Little Importance,Little Importance,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Absolutely Essential,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,,Yes,No,No,No,No,,Yes,Yes,No,Yes,No,,Primary Source,Primary Source,Secondary Source,,Yes,No,Sometimes,Sometimes,Sometimes,Sometimes,,260.84
150,2019-04-17 09:18:49,2019-04-17 09:38:09,Yes,Student,,Computer Science,,Other,i don't know,No,No,No,No,No,No,No,Yes,Yes,Yes,No,,Neither Easy nor difficult,Neither Easy nor difficult,Difficult,Easy,Neither Easy nor difficult,Easy,Difficult,Difficult,Very difficult,Very difficult,Never tried to reproduce others published results,No,Sometimes,Very Important,Very Important,Very Important,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Very Important,Very Important,Very Important,Absolutely Essential,Absolutely Essential,Average Importance,Average Importance,Average Importance,Little Importance,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Absolutely Essential,Very Important,Very Important,Very Important,Absolutely Essential,Absolutely Essential,Absolutely Essential,Very Important,Very Important,Absolutely Essential,Average Importance,,No,No,Yes,Yes,No,,No,Yes,No,Yes,No,,Other,Secondary Source,Secondary Source,,Yes,No,Sometimes,Sometimes,Often,Often,,1163.02
